path,directory,filename,extension,size_bytes,line_count,category,status,purpose,entry_point,imported_by,imports,input_artifacts,output_artifacts,environment_variables,safety_notes,related_files,generated,source_control_recommended,confidence,notes
scripts/build_tiny_broader_horizon_labels.py,scripts,build_tiny_broader_horizon_labels.py,.py,11273,252,feature/row builder,tracked,Build paper-only broad-horizon labels for tiny SOLUSDT research.,yes,,__future__; datetime; math; numpy; os; pandas; pathlib; tiny_io; typing,csv inputs,csv reports,PRIMARY_VENUE; SYMBOL; TINY_BROAD_LABEL_FEE_BPS; TINY_BROAD_LABEL_MIN_NET_BPS; TINY_BROAD_LABEL_OUTPUT_PATH; TINY_BROAD_LABEL_SLIPPAGE_BPS; TINY_BROAD_LABEL_SNAPSHOT_PATH; TINY_BROAD_LABEL_SPREAD_MULTIPLIER,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_label_laboratory_v1.py,scripts,build_tiny_label_laboratory_v1.py,.py,41545,877,feature/row builder,tracked,Paper-only tiny-price label laboratory v1.,yes,,__future__; datetime; math; numpy; os; pandas; pathlib; uuid,csv inputs,csv reports,PRIMARY_VENUE; SYMBOL; TINY_LABEL_LAB_10S_FLOW_PATH; TINY_LABEL_LAB_1M_FLOW_PATH; TINY_LABEL_LAB_CONTEXT_MAX_AGE_SECONDS; TINY_LABEL_LAB_FEE_BPS; TINY_LABEL_LAB_META_ROWS_PATH; TINY_LABEL_LAB_MIN_NET_BPS; TINY_LABEL_LAB_PROFIT_BPS; TINY_LABEL_LAB_SLIPPAGE_BPS; TINY_LABEL_LAB_SPREAD_MULTIPLIER; TINY_LABEL_LAB_STOP_BPS; TINY_LABEL_LAB_TECH_FEATURES_PATH; TINY_LABEL_LAB_TINY_EVAL_PATH; TINY_LABEL_LAB_VOL_LOOKBACK_SECONDS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_label_selection_report_v1.py,scripts,build_tiny_label_selection_report_v1.py,.py,26271,600,feature/row builder,tracked,Paper-only tiny label selection report v1.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; uuid,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_LABEL_SELECTION_AUDIT_PATH; TINY_LABEL_SELECTION_MODEL_T_PATH; TINY_LABEL_SELECTION_POLICY_F_PATH; TINY_LABEL_SELECTION_ROWS_PATH; TINY_LABEL_SELECTION_STABILITY_PATH; TINY_LABEL_SELECTION_SUMMARY_PATH; TINY_LABEL_SELECTION_VISUAL_LABELS_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_macro_event_features.py,scripts,build_tiny_macro_event_features.py,.py,8820,197,feature/row builder,tracked,Build paper-only macro event features for tiny SOLUSDT research.,yes,,__future__; datetime; math; numpy; os; pandas; pathlib; tiny_io; typing,csv inputs,csv reports,BTC_HALVING_ESTIMATED_SECONDS_PER_BLOCK; BTC_HALVING_EVENTS_PATH; PRIMARY_VENUE; SYMBOL; TINY_MACRO_EVENT_OUTPUT_PATH; TINY_MACRO_EVENT_SNAPSHOT_PATH; TINY_MACRO_EVENT_SOURCE_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,docs/micro_event_only_workflow.md; scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_price_ta_labels.py,scripts,build_tiny_price_ta_labels.py,.py,41226,775,feature/row builder,tracked,Build paper-only technical-analysis / market-structure labels for tiny-price rows.,yes,,__future__; datetime; math; numpy; os; pandas; pandas.errors; pathlib,csv inputs,csv reports,CROSS_ASSET_CONTEXT_VENUE; PRIMARY_VENUE; SYMBOL; TA_LABEL_10S_FLOW_PATH; TA_LABEL_1M_FLOW_PATH; TA_LABEL_BREAKOUT_BPS; TA_LABEL_CONTEXT_PATH; TA_LABEL_COST_BPS; TA_LABEL_OUTPUT_PATH; TA_LABEL_PROFIT_TARGET_BPS; TA_LABEL_RECLAIM_SECONDS; TA_LABEL_STOP_BPS; TA_LABEL_STRONG_PRIOR_MOVE_BPS; TA_LABEL_SUMMARY_PATH; TA_LABEL_TINY_EVAL_PATH; TA_LABEL_TINY_GATE_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_price_technical_features.py,scripts,build_tiny_price_technical_features.py,.py,46702,880,feature/row builder,tracked,Build paper-only technical indicator features aligned to tiny prediction rows.,yes,,__future__; datetime; math; numpy; os; pandas; pandas.errors; pathlib,csv inputs; data/realtime,csv reports; data/realtime,PRIMARY_VENUE; SYMBOL; TECH_FEATURE_BASELINE_CONFIDENCE_THRESHOLD; TECH_FEATURE_BINANCE_MULTI_DIR; TECH_FEATURE_BINANCE_MULTI_VENUE; TECH_FEATURE_CHRONOLOGICAL_FOLDS; TECH_FEATURE_KRAKEN_10S_PATH; TECH_FEATURE_KRAKEN_1M_PATH; TECH_FEATURE_OUTPUT_PATH; TECH_FEATURE_POLICY_B_ROWS_PATH; TECH_FEATURE_SOL_BINANCE_1M_PATH; TECH_FEATURE_SUMMARY_PATH; TECH_FEATURE_TA_LABELS_PATH; TECH_FEATURE_TINY_EVAL_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_price_training_rows.py,scripts,build_tiny_price_training_rows.py,.py,94167,1791,feature/row builder,tracked,Build tiny price training rows script/module.,yes,,datetime; json; math; numpy; os; pandas; pandas.errors; pathlib; tiny_price_feature_utils,csv inputs,csv reports; txt/json reports,OUTPUT_DIR; PRICE_TINY_ALLOW_FAILED_REPLAY_VALIDATION; PRICE_TINY_BTC_CONTEXT_JOIN_POLICY; PRICE_TINY_BTC_CONTEXT_MAX_AGE_MS; PRICE_TINY_BTC_CONTEXT_SYMBOL; PRICE_TINY_BUILD_MAX_ROWS; PRICE_TINY_CONTEXT_5M_MAX_AGE_MS; PRICE_TINY_CROSSVENUE_JOIN_POLICY; PRICE_TINY_CROSSVENUE_MAX_AGE_MS; PRICE_TINY_CROSS_ASSET_CONTEXT_MAX_AGE_MS; PRICE_TINY_CROSS_ASSET_CONTEXT_VENUE; PRICE_TINY_FEATURE_GROUPS; PRICE_TINY_FEATURE_GROUPS; PRICE_TINY_FEATURE_SET; PRICE_TINY_FLAT_BPS; PRICE_TINY_HORIZON_SECONDS; PRICE_TINY_INCLUDE_5M_CONTEXT; PRICE_TINY_INCLUDE_CROSS_ASSET_CONTEXT; PRICE_TINY_INSTABILITY_ADVERSE_BPS; PRICE_TINY_INSTABILITY_RANGE_MULT; PRICE_TINY_INSTABILITY_RETURN_BPS; PRICE_TINY_INSTABILITY_SPREAD_MULT; PRICE_TINY_LOOKBACK_PROFILE; PRICE_TINY_MACRO_CALENDAR_PATH; PRICE_TINY_MACRO_EVENT_DEFAULT_MINUTES; PRICE_TINY_MACRO_EVENT_WINDOW_MINUTES; PRICE_TINY_MAX_CONTEXT_AGE_MS; PRICE_TINY_MAX_FUTURE_GAP_MS; PRICE_TINY_MISSING_FEATURE_POLICY; PRICE_TINY_REQUIRE_CROSSVENUE_CONTEXT; PRICE_TINY_TARGET_FEE_BPS; PRICE_TINY_TARGET_HORIZONS_SECONDS; PRICE_TINY_TARGET_MIN_NET_BPS; PRICE_TINY_TARGET_MOVE_BPS; PRICE_TINY_TARGET_SLIPPAGE_BPS; PRICE_TINY_TARGET_SPEC; PRICE_TINY_TARGET_SPREAD_MULTIPLIER; PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_regime_meta_training_rows.py,scripts,build_tiny_regime_meta_training_rows.py,.py,30843,701,feature/row builder,tracked,Build paper-only tiny/regime meta-model training rows.,yes,,__future__; datetime; math; numpy; os; pandas; pandas.errors; pathlib,csv inputs; data/realtime,csv reports; data/realtime,CROSS_ASSET_CONTEXT_VENUE; CROSS_ASSET_TARGET_SYMBOL; PRIMARY_VENUE; SYMBOL; TINY_REGIME_META_CONTEXT_INPUT_PATH; TINY_REGIME_META_INCLUDE_STALE_CONTEXT; TINY_REGIME_META_INCLUDE_TECH_FEATURES; TINY_REGIME_META_MAX_CONTEXT_AGE_SECONDS; TINY_REGIME_META_OUTPUT_PATH; TINY_REGIME_META_TA_LABELS_PATH; TINY_REGIME_META_TECH_FEATURES_PATH; TINY_REGIME_META_TINY_INPUT_PATH,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_temporal_surface_features.py,scripts,build_tiny_temporal_surface_features.py,.py,31268,728,feature/row builder,tracked,Build paper-only temporal-surface features for SOLUSDT tiny research.,yes,,__future__; dataclasses; datetime; json; math; numpy; os; pandas; pathlib; re; tiny_io; tiny_paths; typing,csv inputs,csv reports,PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/build_tiny_visual_structure_labels_v1.py,scripts,build_tiny_visual_structure_labels_v1.py,.py,40221,697,feature/row builder,tracked,Paper-only visual structure labels v1 for tiny-price research.,yes,,__future__; datetime; math; numpy; os; pandas; pathlib; uuid,csv inputs,csv reports,PRIMARY_VENUE; SYMBOL; VISUAL_LABEL_10S_FLOW_PATH; VISUAL_LABEL_1M_FLOW_PATH; VISUAL_LABEL_BREAK_BPS; VISUAL_LABEL_COMPRESSION_RANGE_BPS; VISUAL_LABEL_CONFIRM_BPS; VISUAL_LABEL_FORWARD_SECONDS; VISUAL_LABEL_LABEL_LAB_PATH; VISUAL_LABEL_MIN_TOUCH_COUNT; VISUAL_LABEL_REACTION_BPS; VISUAL_LABEL_RECENT_BREAK_SECONDS; VISUAL_LABEL_TECH_FEATURES_PATH; VISUAL_LABEL_TINY_EVAL_PATH; VISUAL_LABEL_WINDOWS_MINUTES; VISUAL_LABEL_ZONE_TOLERANCE_BPS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_10s_microstructure_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/calibrate_replay_book_from_snapshots.py,scripts,calibrate_replay_book_from_snapshots.py,.py,10175,266,source,tracked,Build a replay book-context calibration from live recorded snapshots.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib,csv inputs,csv reports; txt/json reports,BOOK_CALIBRATION_MAX_SAMPLE_ROWS; BOOK_CALIBRATION_MIN_ROWS; BOOK_CALIBRATION_OUTPUT_PATH; BOOK_CALIBRATION_SNAPSHOT_PATH; BOOK_CALIBRATION_VOL_WINDOW_SECONDS; OUTPUT_DIR; PRIMARY_VENUE; SYMBOL; VENUE,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/calibrate_simulator_from_history.py; scripts/compare_replay_to_trade_tape.py; scripts/replay_market_from_trades.py; scripts/replay_stored_live_tiny_regime_policy.py; scripts/replay_tiny_price_live_predictions.py; scripts/split_realtime_snapshots.py; scripts/tiny/simulation/calibrate_simulator_from_history.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/calibrate_simulator_from_history.py,scripts,calibrate_simulator_from_history.py,.py,436,15,source,tracked,Compatibility launcher for scripts/tiny/simulation/calibrate_simulator_from_history.py.,yes,,__future__; pathlib; runpy,,,,,scripts/calibrate_replay_book_from_snapshots.py; scripts/fetch_kraken_trade_history.py; scripts/tiny/simulation/calibrate_simulator_from_history.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/check_tiny_multisymbol_readiness.py,scripts,check_tiny_multisymbol_readiness.py,.py,33665,716,source,tracked,Paper-only multi-symbol readiness and cross-asset feature audit.,yes,,__future__; collections; datetime; json; math; numpy; os; pandas; pathlib; re; tiny_io; tiny_paths; typing,csv inputs; model.json; models/candidates,csv reports; model.json; models/candidates; txt/json reports,PRIMARY_VENUE; SYMBOL; TINY_MULTISYMBOL_MAX_CROSS_ASSET_LAG_SECONDS; TINY_MULTISYMBOL_MAX_GAP_MULTIPLIER; TINY_MULTISYMBOL_MIN_BROAD_HORIZON_ROWS; TINY_MULTISYMBOL_MIN_RAW_TRAIN_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/check_tiny_runtime_inputs.py; scripts/report_tiny_multisymbol_blocker_drilldown.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/check_tiny_runtime_inputs.py,scripts,check_tiny_runtime_inputs.py,.py,5806,146,source,tracked,Preflight health checks for large paper-only tiny runtime inputs.,yes,,__future__; json; math; os; pandas; pathlib; tiny_io,csv inputs,csv reports; txt/json reports,PRIMARY_VENUE; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/check_tiny_multisymbol_readiness.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
